timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], temperature.gpu, fan.speed [%]
2026/05/30 11:09:32.291, 97 %, 56 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:33.293, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:34.294, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:09:35.295, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:36.297, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:37.298, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:09:38.300, 96 %, 88 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:39.301, 94 %, 70 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:40.302, 96 %, 63 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:41.303, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:42.304, 96 %, 87 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:43.306, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:44.308, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:45.309, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:46.310, 97 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:47.312, 96 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:48.314, 98 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:49.315, 94 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:50.316, 96 %, 91 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:09:51.317, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:52.319, 100 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:09:53.321, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:54.322, 100 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:55.324, 95 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:56.325, 95 %, 63 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:57.327, 94 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:09:58.328, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:09:59.329, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:00.331, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:10:01.332, 98 %, 54 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:02.333, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:03.334, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:04.335, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:05.337, 99 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:06.338, 94 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:07.339, 98 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:08.341, 95 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:09.342, 95 %, 48 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:10.344, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:11.345, 96 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:12.346, 95 %, 73 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:13.348, 95 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:14.350, 97 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:15.352, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:16.353, 100 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:17.354, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:18.356, 97 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:10:19.358, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:20.359, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:21.360, 98 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:10:22.361, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:23.362, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:24.364, 97 %, 71 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:25.365, 97 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:26.366, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:27.367, 97 %, 58 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:28.369, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:29.371, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:30.372, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:31.373, 93 %, 89 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:10:32.375, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:33.376, 96 %, 71 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:34.377, 97 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:35.378, 97 %, 61 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:10:36.380, 96 %, 67 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:37.381, 96 %, 55 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:38.383, 96 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:39.384, 98 %, 90 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:10:40.385, 97 %, 55 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:41.387, 97 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:42.388, 94 %, 88 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:43.389, 96 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:44.391, 97 %, 80 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:45.392, 100 %, 52 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:10:46.393, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:47.394, 97 %, 92 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:10:48.396, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 11:10:49.397, 97 %, 76 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:10:50.398, 96 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:51.399, 96 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:52.401, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:53.403, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:54.404, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:55.406, 96 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:56.407, 96 %, 91 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:10:57.409, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:10:58.410, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:10:59.411, 96 %, 57 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:00.412, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:01.413, 96 %, 68 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:02.414, 94 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:03.416, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:04.417, 97 %, 83 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:05.418, 100 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:06.420, 96 %, 67 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:07.421, 97 %, 65 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:08.422, 97 %, 86 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:09.423, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:10.425, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:11.426, 97 %, 93 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:12.427, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:13.428, 97 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:14.429, 97 %, 56 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:15.430, 96 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:16.431, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:17.433, 96 %, 64 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:11:18.434, 95 %, 91 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:11:19.436, 95 %, 88 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:20.438, 95 %, 86 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:21.439, 96 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:22.440, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:23.444, 97 %, 56 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 11:11:24.445, 96 %, 82 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:25.446, 97 %, 93 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:26.447, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:27.448, 97 %, 94 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:28.449, 97 %, 57 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:29.451, 97 %, 94 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:30.452, 97 %, 90 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:31.454, 97 %, 73 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:32.455, 95 %, 72 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:33.456, 95 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:34.457, 93 %, 49 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:35.459, 96 %, 58 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:36.460, 97 %, 94 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:37.462, 96 %, 71 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:38.463, 100 %, 54 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:39.464, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:40.465, 100 %, 54 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:41.467, 95 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:42.468, 96 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:11:43.469, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:44.471, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:45.472, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:46.474, 96 %, 88 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:47.475, 97 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:48.476, 99 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:49.478, 95 %, 53 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:11:50.479, 97 %, 93 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:51.481, 95 %, 50 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:11:52.482, 96 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:11:53.483, 97 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:11:54.485, 96 %, 86 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:55.487, 96 %, 91 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:56.488, 97 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:11:57.490, 96 %, 84 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:58.492, 93 %, 88 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:11:59.493, 97 %, 93 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:12:00.494, 94 %, 67 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:01.495, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:02.496, 96 %, 92 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:03.497, 100 %, 50 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:04.499, 96 %, 92 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:05.501, 92 %, 87 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:06.502, 94 %, 59 %, 21817 MiB, 2265 MiB, 73, 100 %
2026/05/30 11:12:07.504, 94 %, 91 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:12:08.505, 95 %, 68 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:09.506, 97 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:10.508, 92 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:11.509, 96 %, 73 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:12.510, 97 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:13.511, 100 %, 49 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:14.513, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:15.514, 96 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:16.515, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:17.516, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:18.518, 97 %, 74 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:19.520, 96 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:20.521, 100 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:21.522, 95 %, 89 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:22.524, 100 %, 53 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:12:23.525, 97 %, 84 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:24.526, 96 %, 67 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:25.528, 96 %, 79 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:26.529, 96 %, 52 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:27.531, 95 %, 53 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:28.532, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:29.533, 97 %, 79 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:30.535, 96 %, 66 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:31.536, 97 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:32.537, 97 %, 72 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:33.539, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:34.541, 100 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:35.542, 97 %, 94 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:36.543, 97 %, 94 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:37.545, 97 %, 94 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:12:38.546, 96 %, 71 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:39.547, 96 %, 58 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:40.549, 100 %, 53 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:41.550, 96 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:42.551, 96 %, 51 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:43.553, 95 %, 92 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:12:44.554, 95 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:45.556, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:46.557, 97 %, 94 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:47.558, 95 %, 65 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:48.560, 96 %, 72 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:49.561, 95 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:50.562, 100 %, 54 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:51.564, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:52.566, 95 %, 59 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:53.568, 97 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:54.569, 96 %, 85 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:55.570, 97 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:56.571, 95 %, 67 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:57.573, 100 %, 53 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:12:58.574, 96 %, 55 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:12:59.575, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:00.577, 96 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:01.578, 98 %, 54 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:02.580, 100 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:03.581, 100 %, 53 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:04.582, 99 %, 53 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:05.584, 100 %, 52 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:06.585, 96 %, 90 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:07.586, 100 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:08.588, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:09.590, 96 %, 61 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:10.591, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:11.592, 95 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:12.594, 98 %, 54 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:13.595, 96 %, 87 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:14.596, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:15.598, 95 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:16.599, 100 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:17.600, 97 %, 74 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:18.602, 96 %, 69 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:19.603, 97 %, 61 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:20.605, 96 %, 79 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:21.606, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:22.607, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:23.608, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:24.610, 96 %, 62 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:25.611, 100 %, 52 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:26.612, 96 %, 52 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:27.614, 96 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:28.616, 99 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:29.617, 95 %, 71 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:30.619, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:31.620, 96 %, 93 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:32.621, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:33.622, 95 %, 69 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:34.624, 95 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:35.625, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:36.626, 96 %, 82 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:37.627, 96 %, 93 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:38.629, 97 %, 51 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:39.630, 94 %, 51 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:40.632, 97 %, 94 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:41.634, 95 %, 90 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:42.635, 94 %, 49 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:43.637, 100 %, 53 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:13:44.638, 94 %, 89 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:45.640, 94 %, 51 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:46.641, 96 %, 72 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:47.642, 95 %, 62 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:48.644, 92 %, 90 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:49.645, 94 %, 51 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:13:50.646, 96 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:51.647, 96 %, 94 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:52.649, 94 %, 50 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:13:53.650, 95 %, 85 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:54.652, 100 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:13:55.654, 93 %, 49 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:56.655, 96 %, 94 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:13:57.656, 96 %, 86 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:58.658, 100 %, 100 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:13:59.660, 100 %, 100 %, 21817 MiB, 2265 MiB, 74, 100 %
2026/05/30 11:14:00.661, 100 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:01.662, 100 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:14:02.663, 100 %, 91 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 11:14:03.665, 100 %, 54 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:04.666, 100 %, 53 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:14:05.667, 100 %, 70 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:06.669, 100 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:07.670, 100 %, 47 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:14:08.671, 100 %, 56 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:14:09.673, 100 %, 99 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:10.675, 100 %, 100 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 11:14:11.676, 100 %, 87 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 11:14:12.677, 100 %, 55 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:14:13.678, 100 %, 64 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 11:14:14.680, 100 %, 61 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 11:14:15.682, 100 %, 100 %, 21817 MiB, 2265 MiB, 77, 100 %
